cell,low_b0,high_b0,b2,chip_atten,ours_atten,spec_atten,chip_residual,ours_residual
809,56,116,20,0.14949467674741557,0.22631723166053386,0.14623806536919848,0.003256611378217089,0.08007916629133538
811,60,64,20,0.11355548366224522,0.11695570613682482,0.13859438258866086,-0.025038898926415643,-0.021638676451836036
812,60,68,20,0.1389613108264982,0.09402396539183033,0.15579660254190564,-0.01683529171540743,-0.061772637150075305
813,60,72,20,0.15959046187222858,0.09919222081849854,0.19462334999912212,-0.035032888126893535,-0.09543112918062358
814,60,76,20,0.10573391440044144,0.10235059913479572,0.17258293442683637,-0.06684902002639492,-0.07023233529204065
815,60,80,20,0.097550764077873,0.10332682515983316,0.1714896404427897,-0.0739388763649167,-0.06816281528295653
816,60,84,20,0.1016613698213028,0.11632403047356532,0.15768411520365155,-0.05602274538234875,-0.04136008473008623
817,60,88,20,0.08470512112965523,0.16253206232533202,0.1872578795269273,-0.10255275839727207,-0.02472581720159528
818,60,92,20,0.06879555445601082,0.17436162474637262,0.1569194586196052,-0.08812390416359439,0.01744216612676741
819,60,96,20,0.11182370068700387,0.22351747636001684,0.20105380085470048,-0.08923010016769661,0.02246367550531636
820,60,100,20,0.1625021409404913,0.23331801998392088,0.22470104999659135,-0.06219890905610004,0.008616969987329526
821,60,104,20,0.20486421679639177,0.25236399831553147,0.19704180463879617,0.007822412157595604,0.0553221936767353
822,60,108,20,0.18143757017527162,0.26170514145706514,0.17963427902304685,0.001803291152224773,0.08207086243401829
823,60,112,20,0.17544293679943668,0.2711037096588951,0.19779160702568477,-0.02234867022624809,0.07331210263321031
824,60,116,20,0.15477572458941524,0.2741280961678343,0.18707372246128118,-0.032297997871865936,0.08705437370655311
826,64,68,20,0.17095062471774802,0.13324457968809444,0.18714170722382806,-0.016191082506080035,-0.05389712753573361
827,64,72,20,0.1701791359325605,0.12280334728033471,0.15121966709592616,0.018959468836634352,-0.02841631981559145
828,64,76,20,0.11141427066084586,0.1322175732217573,0.1345728203585871,-0.023158549697741226,-0.0023552471368297745
829,64,80,20,0.11555396658136374,0.1553442373526056,0.16628512370056503,-0.05073115711920129,-0.010940886347959422
830,64,84,20,0.09009483667017903,0.1128185621909471,0.14173634876218832,-0.05164151209200929,-0.028917786571241222
831,64,88,20,0.11064278187565857,0.12055914796500566,0.13947012905189382,-0.028827347176235252,-0.018910981086888157
832,64,92,20,0.09884464850218266,0.07925066565233929,0.1401744669748577,-0.04132981847267503,-0.0609238013225184
833,64,96,20,0.0793504440764714,0.08877900342335487,0.1124786781313234,-0.03312823405485199,-0.02369967470796852
834,64,100,20,0.06314917958753563,0.11475846329402806,0.2001600325453573,-0.13701085295782167,-0.08540156925132925
835,64,104,20,0.043297455968688725,0.05895777862305063,0.1565279111227924,-0.11323045515410368,-0.09757013249974178
836,64,108,20,0.025327412313713604,0.03727653100038042,0.12535444607639679,-0.10002703376268318,-0.08807791507601637
837,64,112,20,0.035187415324401616,0.04678585013313041,0.16409998299927242,-0.1289125676748708,-0.117314132866142
838,64,116,20,0.03234607857895522,0.049619627234689934,0.16329416069026448,-0.13094808211130926,-0.11367453345557454
840,68,72,20,0.12250306939761857,0.06561113110231498,0.08937212378721116,0.033130945610407414,-0.023760992684896176
841,68,76,20,0.1388926782686648,0.09521810403422493,0.06331009332040904,0.07558258494825576,0.03190801071381588
842,68,80,20,0.119599321809288,0.11127104074207339,0.07721856991806264,0.042380751891225366,0.03405247082401075
843,68,84,20,0.09440102897901126,0.15659109991603704,0.09405997620597983,0.000341052773031425,0.0625311237100572
844,68,88,20,0.07271061914134824,0.14053816320818835,0.06606162009577321,0.0066489990455750325,0.07447654311241514
845,68,92,20,0.09389433476896691,0.11696853384510808,0.10564964895597895,-0.011755314187012034,0.011318884889129133
846,68,96,20,0.06509071775183672,0.06763024269321505,0.08280628645986432,-0.017715568708027596,-0.015176043766649272
847,68,100,20,0.05624305731491053,0.05487585462396549,0.09795509663431246,-0.04171203931940193,-0.04307924201034696
848,68,104,20,0.01981953890826882,0.033865099356283124,0.08429690189026018,-0.06447736298199136,-0.050431802533977055
849,68,108,20,-0.003429930037222473,0.045819839270720863,0.0930193189358759,-0.09644924897309837,-0.04719947966515503
850,68,112,20,-0.00368327714224459,0.050837631442165465,0.10000499787685002,-0.10368827501909461,-0.049167366434684556
851,68,116,20,-0.015765985227914836,0.020191115909000024,0.09612626209498054,-0.11189224732289538,-0.07593514618598052
853,72,76,20,0.08535158535158527,0.13427512829149424,0.11984429814033426,-0.03449271278874899,0.014430830151159979
854,72,80,20,0.08145158145158138,0.12343722137465074,0.07741053281577315,0.004041048635808231,0.04602668855887759
855,72,84,20,0.06390156390156387,0.07491430722593184,0.12007563259225462,-0.05617406869069075,-0.04516132536632278
856,72,88,20,0.03428103428103435,0.07029779477323617,0.08841161932999864,-0.054130585048964286,-0.01811382455676247
857,72,92,20,0.06136656136656138,0.11047928513403749,0.1454754894801823,-0.08410892811362092,-0.03499620434614481
858,72,96,20,0.05996255996255995,0.04016167700263529,0.08603736646079274,-0.026074806498232794,-0.045875689458157454
859,72,100,20,0.09980109980109986,0.04238077311723576,0.08342855288252005,0.01637254691857981,-0.04104777976528429
860,72,104,20,0.13784563784563775,0.01779239563313595,0.06696642251158313,0.07087921533405461,-0.049174026878447186
861,72,108,20,0.1708591708591708,0.05561609637217424,0.12600048739092617,0.04485868346824462,-0.07038439101875194
862,72,112,20,0.16116766116766112,0.04216282617740885,0.1032564108347489,0.05791125033291222,-0.06109358465734005
863,72,116,20,0.14143364143364145,0.018743436825107596,0.07403665017530425,0.0673969912583372,-0.05529321335019666
865,76,80,20,0.04936541306548303,0.1154527923330152,0.12268236827047219,-0.07331695520498915,-0.007229575937456989
866,76,84,20,0.027252199641828234,0.12320548532247699,0.063985264264519,-0.03673306462269077,0.05922022105795799
867,76,88,20,0.010881413999844214,0.13524358649706847,0.10706932751573284,-0.09618791351588862,0.02817425898133563
868,76,92,20,-0.027271665498715292,0.11208290316925407,0.060787813219521536,-0.08805947871823683,0.05129508994973253
869,76,96,20,0.0018881881180409232,0.0810526520832926,0.1007478336601727,-0.09885964554213178,-0.019695181576880105
870,76,100,20,0.03513587168107135,0.06811851101544697,0.11454422720043855,-0.0794083555193672,-0.04642571618499158
871,76,104,20,0.08134781593085716,0.05234041724292415,0.0858635181394044,-0.004515702208547245,-0.03352310089648025
872,76,108,20,0.10965117184458462,0.05999571459181485,0.10495458827470971,0.0046965835698749014,-0.04495887368289486
873,76,112,20,0.12559370863505404,0.06250852211854996,0.11836308771394244,0.007230620921111597,-0.05585456559539248
874,76,116,20,0.0968621038698122,0.0017141632740519386,0.09675327928931188,0.00010882458050032184,-0.09503911601525994
876,80,84,20,0.14949230137147107,0.03148428776519374,0.09939281962307611,0.05009948174839496,-0.06790853185788237
877,80,88,20,0.12525189286482885,0.04117482852129528,0.07356882629697403,0.05168306656785482,-0.03239399777567875
878,80,92,20,0.11261322951108332,0.08079438506938907,0.11330294673749508,-0.0006897172264117568,-0.032508561668106006
879,80,96,20,0.06303680081388296,0.08595868559578868,0.0512972431985067,0.011739557615376262,0.03466144239728197
880,80,100,20,0.06634320035998675,0.10059419365130007,0.0782013902262404,-0.011858189866253643,0.02239280342505967
881,80,104,20,0.04290493612192592,0.09915855798372952,0.05332180229498218,-0.01041686617305626,0.045836755688747344
882,80,108,20,0.07225167765539098,0.12204897112777147,0.08071963918593072,-0.008467961530539747,0.04132933194184074
883,80,112,20,0.026099035470428356,0.11748285212952625,0.08725554210125774,-0.06115650663082939,0.030227310028268506
884,80,116,20,0.02285132940739154,0.12673472643164774,0.07581563094124388,-0.05296430153385234,0.050919095490403854
886,84,88,20,0.13030978643510915,0.0593840629747272,0.10821167606552895,0.022098110369580204,-0.04882761309080175
887,84,92,20,0.09545881248533195,0.03574881133229424,0.06348890556442166,0.031969906920910285,-0.02774009423212742
888,84,96,20,0.0849956974106234,0.07410184070866288,0.09678933587921756,-0.011793638468594159,-0.022687495170554683
889,84,100,20,0.08442853790190097,0.0854854301892004,0.11970523677886113,-0.035276698876960166,-0.03421980658966073
890,84,104,20,0.054662442306187886,0.07723873971629802,0.0855904631262765,-0.03092802082008861,-0.008351723409978473
891,84,108,20,0.05049675350074312,0.09235109594176016,0.10894268133830742,-0.058445927837564304,-0.01659158539654726
892,84,112,20,0.022823280919971767,0.07986268668494889,0.12307195897343748,-0.10024867805346571,-0.04320927228848859
893,84,116,20,0.007549088633341028,0.0886815159705644,0.09270855940305067,-0.08515947076970964,-0.004027043432486277
895,88,92,20,0.0713373989505034,0.10412962260004388,0.08681181807316551,-0.01547441912266212,0.017317804526878366
896,88,96,20,0.05879611807848939,0.06930653507282292,0.05201866540425315,0.0067774526742362395,0.017287869668569766
897,88,100,20,0.05828960431144514,0.05426248176932458,0.08895599775731655,-0.03066639344587141,-0.034693515987991974
898,88,104,20,0.02139514151994637,0.06908676802589264,0.06312836472468586,-0.04173322320473949,0.005958403301206783
899,88,108,20,0.014972546953826105,0.047749385651209675,0.05591087621688495,-0.04093832926305885,-0.008161490565675278
900,88,112,20,0.012480499219968744,0.0766387629113141,0.07233871766460576,-0.05985821844463701,0.0043000452467083505
901,88,116,20,-0.013128836841785452,0.09324116436577223,0.06391512320344539,-0.07704396004523084,0.029326041162326844
903,92,96,20,0.08592142647202905,0.08084100077502432,0.08073047126276578,0.0051909552092632705,0.00011052951225853924
904,92,100,20,0.09027138238463794,0.19818763538085493,0.13674163187751365,-0.046470249492875704,0.061446003503341284
905,92,104,20,0.02627608503967871,0.2882096937660221,0.06693806920154266,-0.04066198416186395,0.22127162456447946
906,92,108,20,0.030136181052219047,0.241410146857177,0.08234647363320924,-0.05221029258099019,0.15906367322396775
907,92,112,20,0.03505437444890758,0.21160151825281692,0.10913184434878032,-0.07407746989987274,0.1024696739040366
908,92,116,20,-0.008523562261193218,0.2695494922596928,0.09403766321681983,-0.10256122547801305,0.175511829042873
910,96,100,20,0.030816152734042368,0.030170955479929096,0.08242992079151867,-0.051613768057476306,-0.05225896531158958
911,96,104,20,0.008575446101439788,0.02348398909387628,0.040144007983880625,-0.03156856188244084,-0.016660018890004347
912,96,108,20,-0.009704315449666323,0.020021095786812992,0.05002960756824648,-0.059733923017912804,-0.03000851178143349
913,96,112,20,-0.018675856059255702,0.03297709315979058,0.06826016622596609,-0.08693602228522179,-0.03528307306617551
914,96,116,20,-0.03879745707325766,0.010985730491372636,0.04869748669546792,-0.08749494376872557,-0.03771175620409528
916,100,104,20,0.05201457073648785,0.09569120976096379,0.06468649506517088,-0.012671924328683026,0.031004714695792912
917,100,108,20,0.071337438287014,0.12619422169358863,0.12729011722365424,-0.05595267893664024,-0.001095895530065616
918,100,112,20,0.03701854625469214,0.09617081686682272,0.07070235723894602,-0.03368381098425388,0.025468459627876694
919,100,116,20,0.03886762448919223,0.1097341058205118,0.08934491687538715,-0.050477292386194916,0.020389188945124648
921,104,108,20,0.2166174967702128,-0.018907276377599702,0.06463998995042475,0.15197750681978806,-0.08354726632802445
922,104,112,20,0.23794373421260684,-0.017581817827417412,0.0653558353277841,0.17258789888482273,-0.08293765315520152
923,104,116,20,0.20996509901467397,-0.030583006841705007,0.0312784382269371,0.17868666078773687,-0.06186144506864211
925,108,112,20,0.0377575049967348,0.14920749859200255,0.0544435129939721,-0.016686007997237295,0.09476398559803045
926,108,116,20,0.08673540062929175,0.14261002494166863,0.05305937637689995,0.0336760242523918,0.08955064856476869
928,112,116,20,-0.000888818661241686,-0.0895684411035782,0.028444237249043658,-0.029333055910285344,-0.11801267835262186
